DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,WEATHER,IS_HOLIDAY,IS_PEAK_HOUR,IS_WEEKEND,SEASON
2024-12-01 01:00:00,41.2783813476563,28.6578369140625,sxk6u4,89.0,93.0,91.0,2.0,Cloudy,0.0,0.0,1.0,
2024-10-01 02:00:00,41.1465454101563,28.4710693359375,sxk4pf,42.0,,82.0,9.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0916137695313,,sxk9u8,158.0,148.0,65.0,275.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,,28.9215087890625,sxk94p,6.0,86.0,36.0,22.0,Snowy,1.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0256958007813,28.6907958984375,sxk3ku,7.0,,44.0,118.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.2124633789063,27.9766845703125,sx7fkw,63.0,129.0,96.0,15.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0586547851563,28.0865478515625,sx7cx4,53.0,142.0,85.0,18.0,Sunny,0.0,,1.0,Winter
2024-04-01 00:00:00,41.0696411132813,29.0643310546875,sxk9tk,9.0,55.0,32.0,12.0,Rainy,0.0,0.0,,Winter
2024-10-01 01:00:00,41.1520385742188,29.0203857421875,sxkdh7,45.0,78.0,55.0,11.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.1080932617188,28.7786865234375,,14.0,77.0,44.0,15.0,,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1740112304688,,sxkd5x,20.0,,44.0,3.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0531616210938,28.7347412109375,,54.0,77.0,65.0,5.0,,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,,28.8665771484375,sxkd8f,70.0,,91.0,,Snowy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,,28.3831787109375,sxk1tv,78.0,90.0,84.0,,Sunny,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,41.2234497070313,28.0645751953125,sx7fw8,17.0,88.0,62.0,22.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,,28.7127685546875,sxk3jm,4.0,111.0,47.0,217.0,Snowy,1.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.1135864257813,29.3829345703125,sxkcus,126.0,126.0,126.0,1.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0147094726563,28.8446044921875,sxk926,6.0,75.0,29.0,125.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0641479492188,28.0865478515625,sx7cx5,107.0,97.0,,3.0,,0.0,0.0,,Winter
2024-10-01 01:00:00,,28.7017822265625,sxk3jh,14.0,83.0,47.0,13.0,Sunny,0.0,0.0,,Winter
2024-10-01 01:00:00,41.0586547851563,28.5369873046875,sxk396,33.0,107.0,74.0,,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0586547851563,28.8226318359375,sxk3xf,9.0,75.0,,19.0,Rainy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.0476684570313,,sx7cw2,21.0,119.0,80.0,27.0,Snowy,1.0,0.0,,Winter
2024-04-01 01:00:00,41.0476684570313,29.1082763671875,sxk9w2,12.0,49.0,30.0,8.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.9542846679688,29.3170166015625,,,117.0,65.0,51.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0751342773438,28.1304931640625,sxk18j,,,79.0,18.0,Snowy,,0.0,1.0,Winter
2024-07-01 02:00:00,41.0147094726563,29.1741943359375,sxk9rf,7.0,71.0,36.0,20.0,Rainy,1.0,0.0,1.0,Winter
2024-10-01 01:00:00,,28.6138916015625,sxk6g5,68.0,106.0,91.0,5.0,,0.0,,1.0,Winter
2024-08-01 01:00:00,41.0971069335938,28.9874267578125,sxk9g9,70.0,830.0,34.0,26.0,,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,,28.8006591796875,sxk3rq,6.0,79.0,25.0,48.0,,0.0,0.0,1.0,
2024-08-01 02:00:00,41.0311889648438,29.1961669921875,sxkc2m,77.0,97.0,88.0,4.0,Snowy,0.0,,1.0,Winter
2024-04-01 00:00:00,41.1190795898438,28.1964111328125,,73.0,163.0,97.0,22.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,,29.0643310546875,sxk9j2,27.0,45.0,34.0,3.0,Rainy,0.0,0.0,1.0,
2024-05-01 00:00:00,41.1410522460938,28.4710693359375,sxk4pc,29.0,89.0,58.0,5.0,Cloudy,0.0,0.0,1.0,
2024-11-01 00:00:00,41.0586547851563,29.0093994140625,sxk9s4,3.0,101.0,,87.0,Rainy,1.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0916137695313,28.9324951171875,sxk9f2,22.0,157.0,91.0,,Snowy,,0.0,,
2024-11-01 00:00:00,40.9927368164063,28.6248779296875,sxk35q,7.0,52.0,31.0,8.0,Sunny,,0.0,1.0,Winter
2024-05-01 02:00:00,41.0916137695313,28.9105224609375,sxk9cb,1610.0,1600.0,64.0,116.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,40.9378051757813,29.1522216796875,sxk8zk,5.0,49.0,24.0,30.0,Cloudy,0.0,0.0,,Winter
2024-09-01 01:00:00,41.1630249023438,28.1414794921875,sxk40m,91.0,144.0,108.0,5.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.2673950195313,,sxk6u2,,122.0,73.0,12.0,Sunny,0.0,0.0,,Winter
2024-04-01 00:00:00,41.0092163085938,28.5150146484375,sxk32c,8.0,117.0,72.0,46.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0751342773438,29.0753173828125,sxk9tt,11.0,54.0,33.0,16.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,40.9872436523438,29.0863037109375,sxk9jv,5.0,124.0,,,Cloudy,1.0,,1.0,Winter
2024-03-01 02:00:00,41.0971069335938,28.9544677734375,sxk9fc,21.0,,67.0,176.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.1026000976563,29.0093994140625,sxk9u4,20.0,141.0,67.0,,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,40.9872436523438,29.0533447265625,sxk9jj,5.0,116.0,43.0,30.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0476684570313,29.2730712890625,sxkcd0,58.0,155.0,92.0,43.0,Sunny,0.0,0.0,1.0,
2024-04-01 02:00:00,41.2289428710938,,sxk6x1,43.0,70.0,57.0,2.0,Snowy,0.0,0.0,1.0,
2024-03-01 02:00:00,,28.8446044921875,sxk9br,38.0,61.0,49.0,4.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,40.9707641601563,29.2071533203125,sxkc0d,48.0,124.0,79.0,,Cloudy,,0.0,1.0,Winter
2024-09-01 00:00:00,40.9103393554688,29.1961669921875,sxkb8r,1.0,137.0,53.0,281.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,,28.8116455078125,sxk6px,65.0,148.0,93.0,111.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,,28.1085205078125,,,106.0,106.0,1.0,Snowy,0.0,0.0,,Winter
2024-04-01 01:00:00,41.2673950195313,28.6688232421875,sxk6u2,56.0,104.0,78.0,9.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,,28.8336181640625,sxk900,7.0,,26.0,12.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,40.9103393554688,29.3389892578125,,23.0,96.0,64.0,13.0,,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0971069335938,29.2840576171875,sxkcf3,44.0,144.0,89.0,90.0,,0.0,,1.0,Winter
2024-09-01 01:00:00,41.1245727539063,29.4378662109375,sxkcvy,61.0,91.0,77.0,3.0,Snowy,0.0,,1.0,Winter
2024-07-01 00:00:00,40.9103393554688,29.1851806640625,sxkb8p,9.0,,42.0,,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0861206054688,28.9324951171875,sxk9dr,13.0,45.0,32.0,5.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0916137695313,,sxk1b2,67.0,121.0,,17.0,,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.1575317382813,29.0423583984375,sxkdhu,9.0,68.0,44.0,12.0,Sunny,0.0,,1.0,Winter
2024-09-01 02:00:00,41.0256958007813,,sxkc3h,12.0,,57.0,34.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.1080932617188,28.6358642578125,sxk3ge,70.0,1320.0,70.0,81.0,Cloudy,0.0,0.0,,Winter
2024-08-01 02:00:00,40.9982299804688,29.0423583984375,sxk9hz,7.0,68.0,34.0,22.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,40.8663940429688,29.3829345703125,sxkbkx,,,70.0,51.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.2124633789063,,sxkd2n,6.0,143.0,65.0,156.0,,0.0,0.0,,Winter
2024-10-01 01:00:00,41.0696411132813,,sxk1eu,13.0,96.0,54.0,26.0,Snowy,1.0,,1.0,Winter
2024-10-01 00:00:00,41.1135864257813,29.3060302734375,sxkcfu,50.0,136.0,93.0,2.0,Cloudy,,0.0,1.0,Winter
2024-05-01 00:00:00,41.0751342773438,28.9105224609375,sxk99v,87.0,77.0,38.0,82.0,Cloudy,1.0,0.0,1.0,Winter
2024-09-01 01:00:00,41.0147094726563,29.0972900390625,sxk9q4,2.0,54.0,24.0,24.0,Sunny,0.0,,1.0,Winter
2024-06-01 02:00:00,41.1630249023438,28.9105224609375,,8.0,74.0,35.0,9.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.0916137695313,28.9324951171875,sxk9f2,6.0,148.0,75.0,155.0,Cloudy,1.0,0.0,1.0,Winter
2024-10-01 01:00:00,40.8389282226563,29.4158935546875,sxkbm6,53.0,147.0,94.0,112.0,Cloudy,,0.0,1.0,Winter
2024-03-01 00:00:00,41.0366821289063,28.8995361328125,sxk93w,1.0,81.0,27.0,81.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.1355590820313,28.8336181640625,sxkd00,10.0,50.0,32.0,4.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.0421752929688,28.9105224609375,sxk93z,7.0,144.0,71.0,81.0,Cloudy,0.0,0.0,1.0,
2024-03-01 01:00:00,41.1685180664063,29.5147705078125,sxkfpw,64.0,97.0,76.0,3.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.2124633789063,28.7786865234375,sxk6qy,21.0,82.0,49.0,3.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0421752929688,28.7457275390625,sxk3qp,53.0,57.0,,3.0,,1.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0147094726563,29.0863037109375,sxk9mf,4.0,41.0,,32.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.9268188476563,29.1302490234375,sxk8yf,4.0,66.0,31.0,49.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,40.8938598632813,29.1741943359375,sxk8xu,5.0,118.0,46.0,71.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,40.9542846679688,29.1522216796875,sxk8zr,15.0,29.0,21.0,1.0,Sunny,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.2014770507813,29.0423583984375,sxkdku,35.0,68.0,48.0,10.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0256958007813,28.9654541015625,sxk97h,10.0,80.0,43.0,72.0,Rainy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.0696411132813,28.6907958984375,sxk3su,88.0,78.0,35.0,27.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0311889648438,28.8665771484375,sxk92v,2.0,60.0,22.0,18.0,Cloudy,0.0,0.0,,
2024-05-01 01:00:00,40.9542846679688,29.2950439453125,sxkbfx,4.0,163.0,80.0,194.0,,1.0,0.0,1.0,
2024-05-01 01:00:00,41.0641479492188,,sxk1s7,48.0,,64.0,27.0,Rainy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0916137695313,28.8885498046875,sxk9c2,30.0,1560.0,65.0,108.0,,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,,,sxk1td,6.0,118.0,62.0,38.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.9103393554688,,sxk8xz,5.0,66.0,27.0,53.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,40.8389282226563,29.3170166015625,,41.0,153.0,90.0,223.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,41.0202026367188,28.8775634765625,sxk935,7.0,80.0,35.0,29.0,Cloudy,0.0,0.0,1.0,
2024-06-01 01:00:00,41.0641479492188,,sxk1s7,48.0,,64.0,27.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.0861206054688,28.8775634765625,sxk99p,15.0,161.0,80.0,103.0,Sunny,0.0,0.0,1.0,
2024-12-01 02:00:00,40.8773803710938,29.3939208984375,sxkbsc,63.0,143.0,95.0,43.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,40.9762573242188,28.7457275390625,sxk3n5,9.0,126.0,66.0,136.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.0806274414063,28.6248779296875,sxk3eq,23.0,99.0,61.0,30.0,Cloudy,,,1.0,Winter
2024-04-01 00:00:00,41.1575317382813,28.8885498046875,sxkd1k,,114.0,78.0,21.0,Rainy,0.0,0.0,,Winter
2024-02-01 02:00:00,41.0531616210938,28.8226318359375,sxk3xc,7.0,65.0,32.0,10.0,Rainy,,0.0,1.0,Winter
2024-01-01 02:00:00,,,,6.0,149.0,65.0,76.0,Sunny,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,40.8938598632813,29.2401123046875,sxkb9k,4.0,82.0,43.0,87.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,40.9652709960938,29.2730712890625,sxkc41,4.0,,69.0,323.0,Snowy,0.0,0.0,,Winter
2024-05-01 00:00:00,,,sxk45c,,129.0,79.0,16.0,Sunny,0.0,0.0,1.0,
2024-12-01 01:00:00,41.1795043945313,29.0313720703125,sxkdk8,12.0,44.0,25.0,,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0641479492188,28.6248779296875,sxk3e7,9.0,90.0,57.0,26.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,,,sxk3g3,58.0,132.0,101.0,23.0,Cloudy,0.0,,1.0,Winter
2024-07-01 01:00:00,41.2344360351563,28.9544677734375,sxkddf,58.0,159.0,91.0,94.0,Snowy,0.0,0.0,1.0,
2024-06-01 01:00:00,41.1685180664063,,sxkdpy,62.0,82.0,72.0,2.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0311889648438,28.6907958984375,sxk3kv,40.0,118.0,81.0,71.0,Snowy,0.0,0.0,,Winter
2024-06-01 00:00:00,41.0971069335938,28.3502197265625,sxk1v1,57.0,169.0,93.0,40.0,Rainy,0.0,0.0,1.0,
2024-02-01 00:00:00,41.1026000976563,28.8116455078125,sxk3zd,37.0,162.0,88.0,,Snowy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.0696411132813,28.9324951171875,sxk9dk,2.0,72.0,29.0,49.0,Sunny,1.0,,1.0,Winter
2024-05-01 00:00:00,41.0311889648438,28.5589599609375,sxk33v,7.0,125.0,,26.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.8334350585938,29.4158935546875,sxkbm3,450.0,1640.0,101.0,16.0,,0.0,0.0,1.0,
2024-09-01 00:00:00,,28.4600830078125,sxk1rw,27.0,98.0,64.0,5.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,40.8609008789063,29.3719482421875,sxkbkq,87.0,,88.0,,,,0.0,1.0,Winter
2024-12-01 00:00:00,41.0641479492188,28.4051513671875,,56.0,136.0,92.0,47.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,40.9817504882813,29.2071533203125,sxkc0s,34.0,165.0,92.0,204.0,,1.0,0.0,1.0,Winter
2024-07-01 00:00:00,40.9982299804688,29.3060302734375,sxkc4z,59.0,157.0,90.0,132.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0641479492188,28.4930419921875,sxk387,84.0,130.0,102.0,,Snowy,,,1.0,Winter
2024-12-01 02:00:00,41.1190795898438,29.0753173828125,sxk9vt,26.0,43.0,32.0,3.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.0696411132813,28.6907958984375,sxk3su,11.0,76.0,34.0,,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0202026367188,29.2181396484375,sxkc2g,13.0,111.0,65.0,41.0,Cloudy,0.0,0.0,1.0,
2024-07-01 00:00:00,41.0971069335938,28.7786865234375,sxk3yc,,41.0,33.0,5.0,,,0.0,1.0,Winter
2024-10-01 02:00:00,41.1630249023438,29.2620849609375,,57.0,122.0,92.0,32.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.2509155273438,28.6798095703125,sxk6st,36.0,108.0,75.0,30.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,40.9048461914063,29.1961669921875,sxkb8q,4.0,43.0,24.0,26.0,Sunny,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,40.9323120117188,29.4049072265625,sxkbv5,66.0,170.0,91.0,24.0,Rainy,,0.0,1.0,
2024-10-01 01:00:00,40.8224487304688,29.3499755859375,sxkb5z,24.0,122.0,80.0,80.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,40.9378051757813,29.3389892578125,sxkbgs,6.0,,87.0,24.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,40.9542846679688,29.2181396484375,sxkbbz,7.0,119.0,62.0,34.0,Rainy,1.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.0861206054688,28.9105224609375,,9.0,90.0,43.0,,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,40.9048461914063,29.2071533203125,sxkb8w,5.0,114.0,,366.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,40.9487915039063,29.2181396484375,sxkbby,13.0,134.0,66.0,66.0,Cloudy,,0.0,1.0,Winter
2024-04-01 02:00:00,40.8828735351563,29.2401123046875,sxkb96,11.0,152.0,,,Snowy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0421752929688,28.6798095703125,sxk3kx,30.0,990.0,40.0,36.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,40.9762573242188,29.2510986328125,sxkc1e,,164.0,94.0,161.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.1300659179688,29.1522216796875,sxk9zr,49.0,84.0,60.0,,,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0751342773438,28.0975341796875,sx7cxm,68.0,,,,Sunny,,0.0,1.0,Winter
2024-06-01 00:00:00,40.9487915039063,29.2181396484375,sxkbby,11.0,153.0,60.0,132.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.1355590820313,,sxkdh2,29.0,127.0,64.0,29.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.1849975585938,28.0975341796875,sx7fr3,87.0,100.0,,3.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,41.1245727539063,29.0423583984375,sxk9uy,6.0,43.0,25.0,6.0,Rainy,0.0,0.0,,
2024-07-01 02:00:00,41.1465454101563,28.8995361328125,sxkd1d,56.0,117.0,73.0,51.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.2509155273438,28.7017822265625,sxk6tj,,101.0,86.0,6.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0586547851563,,sxk1t4,,89.0,,43.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,40.9872436523438,28.8775634765625,,9.0,43.0,29.0,3.0,,0.0,0.0,1.0,
2024-04-01 02:00:00,,29.2840576171875,,9.0,,65.0,10.0,Sunny,0.0,0.0,1.0,
2024-09-01 00:00:00,41.0366821289063,28.9874267578125,,1.0,71.0,21.0,94.0,Sunny,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.1355590820313,28.8116455078125,sxk6p8,10.0,107.0,66.0,31.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,,29.1192626953125,sxk9yt,120.0,110.0,61.0,17.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,40.9982299804688,28.7127685546875,sxk3jr,6.0,,42.0,63.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.0256958007813,29.2510986328125,sxkc3s,8.0,140.0,81.0,36.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.8169555664063,,sxkbhn,21.0,136.0,72.0,327.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0916137695313,29.0203857421875,sxk9u2,7.0,199.0,71.0,106.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.1740112304688,28.4381103515625,sxk4pp,65.0,128.0,91.0,16.0,Cloudy,0.0,0.0,1.0,
2024-01-01 01:00:00,41.2344360351563,28.0426025390625,sx7fw4,,57.0,57.0,1.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,40.9103393554688,29.3499755859375,sxkbez,56.0,65.0,60.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.8938598632813,29.1961669921875,sxkb8k,2.0,68.0,35.0,70.0,,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0531616210938,28.8555908203125,sxk989,4.0,,48.0,248.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1355590820313,28.8336181640625,sxkd00,63.0,53.0,,7.0,Rainy,0.0,,,Winter
2024-04-01 02:00:00,41.0147094726563,29.1851806640625,sxkc24,11.0,104.0,50.0,62.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,40.9048461914063,29.3389892578125,sxkbew,4.0,98.0,50.0,7.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.0641479492188,28.9544677734375,,6.0,124.0,59.0,111.0,Sunny,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.1630249023438,28.0975341796875,sx7fpm,,92.0,88.0,2.0,Sunny,,0.0,1.0,
2024-02-01 02:00:00,41.0971069335938,,sxk3z9,,128.0,89.0,69.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0586547851563,28.7237548828125,sxk3td,14.0,102.0,51.0,19.0,Sunny,0.0,0.0,,Winter
2024-06-01 02:00:00,41.0037231445313,28.8555908203125,sxk928,,49.0,22.0,20.0,,,,1.0,Winter
2024-11-01 02:00:00,40.8718872070313,29.3939208984375,sxkbsb,33.0,177.0,82.0,111.0,,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0861206054688,28.9984130859375,sxk9ez,1.0,,24.0,46.0,Snowy,0.0,0.0,,
2024-05-01 02:00:00,,28.4930419921875,sxk683,74.0,115.0,98.0,4.0,Cloudy,1.0,0.0,,Winter
2024-12-01 00:00:00,41.1959838867188,29.0313720703125,sxkdke,76.0,66.0,46.0,10.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0531616210938,29.1192626953125,sxk9w9,7.0,161.0,90.0,268.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1355590820313,28.9544677734375,sxkd4b,6.0,56.0,33.0,10.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,,28.0096435546875,sx7fvq,55.0,103.0,79.0,20.0,Rainy,,0.0,1.0,Winter
2024-11-01 01:00:00,41.1904907226563,28.0975341796875,sx7fr6,68.0,140.0,93.0,20.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0476684570313,,sx7cw2,21.0,119.0,80.0,27.0,Snowy,1.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.0037231445313,29.1741943359375,sxk9rb,7.0,76.0,42.0,17.0,Sunny,1.0,0.0,1.0,
2024-10-01 01:00:00,41.0311889648438,29.0203857421875,sxk9km,11.0,52.0,39.0,8.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.0696411132813,28.9434814453125,sxk9ds,1.0,70.0,38.0,,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1575317382813,29.5806884765625,sxm41h,72.0,92.0,82.0,,Rainy,0.0,,1.0,Winter
2024-03-01 01:00:00,40.9817504882813,29.0643310546875,sxk9jk,,80.0,34.0,39.0,Cloudy,1.0,0.0,,Winter
2024-02-01 01:00:00,41.1904907226563,28.5699462890625,sxk664,33.0,137.0,82.0,23.0,Snowy,0.0,,1.0,Winter
2024-06-01 00:00:00,40.9103393554688,29.1851806640625,sxkb8p,9.0,,42.0,,Sunny,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.1520385742188,29.0203857421875,sxkdh7,38.0,65.0,49.0,10.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0696411132813,28.3831787109375,sxk1tu,66.0,142.0,87.0,24.0,Sunny,,0.0,1.0,Winter
2024-12-01 01:00:00,40.9048461914063,,,92.0,82.0,60.0,11.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1135864257813,28.9654541015625,sxk9gh,13.0,98.0,49.0,46.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.3223266601563,27.9876708984375,sx7ghf,24.0,113.0,56.0,89.0,Sunny,1.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.1080932617188,29.4158935546875,sxkcv7,106.0,96.0,80.0,,,1.0,0.0,,Winter
2024-07-01 02:00:00,41.0971069335938,29.2840576171875,,54.0,146.0,88.0,42.0,Rainy,0.0,0.0,1.0,
2024-12-01 01:00:00,41.1190795898438,28.4930419921875,sxk3bm,38.0,95.0,,8.0,Snowy,0.0,,1.0,Winter
2024-07-01 01:00:00,41.1300659179688,29.0423583984375,sxk9uz,32.0,39.0,35.0,2.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.0861206054688,28.8446044921875,sxk98r,47.0,,69.0,11.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.2234497070313,28.0645751953125,sx7fw8,,89.0,74.0,,Sunny,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.1520385742188,29.6026611328125,sxm41e,7.0,112.0,71.0,3.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,40.8773803710938,29.2181396484375,sxkb8c,7.0,102.0,52.0,45.0,Rainy,,0.0,1.0,Winter
2024-09-01 01:00:00,40.9707641601563,29.0753173828125,sxk9jd,3.0,43.0,23.0,29.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.0366821289063,28.8775634765625,sxk93n,3.0,64.0,20.0,79.0,Cloudy,0.0,,1.0,Winter
